Employee,JobFamily,Total Benefits,Total Compensation,Percentage
4088,Street Transit,9382.463333333333,25575.696666666667,36.68507433293769
1298,Street Transit,13743.673333333334,37466.738333333335,36.68233196884899
54530,Street Transit,10025.85,27331.726666666666,36.68209521584074
28389,Street Transit,14255.193333333335,38865.10333333333,36.67864513589784
12866,Street Transit,18565.256666666668,50618.16,36.67706741348692
37132,Street Transit,11766.0,32083.29,36.67329628601056
52823,Public Service Aide,18435.3375,50270.892499999994,36.67199165003884
7558,Street Transit,13925.918,37983.4,36.66316864735648
54751,Street Transit,21003.66,57299.3575,36.65601311498126
31531,Street Transit,24676.46,67323.53,36.6535444591215
7445,Street Transit,19749.998,53888.54,36.649718103329576
45011,Street Transit,17174.0875,46863.16,36.647309955197215
5204,Street Transit,14756.478,40273.158,36.64097560961074
43137,Street Transit,7620.130000000001,20797.64,36.639397547029375
15637,Street Transit,15064.085000000001,41117.34,36.636817945907985
43928,Street Transit,14140.985,38600.185,36.63450058594279
24284,Street Transit,17008.395,46427.630000000005,36.634208982883685
35693,Street Transit,13932.255,38033.06,36.631959142914084
17074,Street Transit,13906.582,37969.364,36.625796523744775
15687,Street Transit,14258.32,38931.104999999996,36.62449344810532
55088,Street Transit,10269.95,28043.33,36.62172074429107
37453,Street Transit,16003.57,43704.759999999995,36.61745311037059
25422,Street Transit,7773.4975,21232.3375,36.611595402531634
25490,Street Transit,9818.425,26820.515,36.60789138463598
25083,Street Transit,14417.189999999999,39385.845,36.605003650423136
2838,Street Transit,25716.974000000002,70269.746,36.59750527631052
12889,Street Transit,9767.92,26692.786666666667,36.59385631773678
46791,Street Transit,17445.695,47684.825000000004,36.585423140380605
22421,Street Transit,17535.149999999998,47935.38250000001,36.580807506855706
20037,Street Transit,14065.616666666667,38461.26666666667,36.57086176742315
12294,Street Transit,17753.57,48545.78800000001,36.57077314307885
37145,Street Transit,3883.6549999999997,10620.465,36.567654994390544
67,Street Transit,15643.535,42787.21,36.56124108115486
48924,Street Transit,14453.768000000002,39534.88799999999,36.55952686649828
52664,Street Transit,8331.35,22789.69,36.557539834899025
24584,Street Transit,15822.696000000002,43289.816000000006,36.55061966537349
9639,Street Transit,14421.75,39466.325,36.541912630578096
31884,Street Transit,22401.29,61303.69499999999,36.54150047562387
33565,Street Transit,16464.98,45058.35666666667,36.541456941727496
39674,Street Transit,15378.99,42087.83,36.54023027559273
34978,Street Transit,23087.170000000002,63185.002,36.539003353992136
41056,Street Transit,21988.132,60181.617999999995,36.536292527063665
49572,Street Transit,8494.2475,23249.94,36.534492132022706
36571,Street Transit,22403.992,61334.90800000001,36.5273100271056
6059,Med Therapy & Auxiliary,14270.796666666667,39070.15,36.52608619794566
23868,Street Transit,18141.9675,49677.427500000005,36.51953897975091
39071,Street Transit,9785.627999999999,26795.906,36.51911601720054
34180,Street Transit,16223.305,44437.64,36.508025628723765
45795,Correction & Detention,25324.382500000003,69370.41875,36.50602512760528
5289,Street Transit,14655.0825,40144.494999999995,36.50583348974748
22511,Street Transit,721.2633333333333,1976.2033333333331,36.49742519747462
26156,Street Transit,10845.61,29717.7775,36.495360394968976
2903,Street Transit,6576.895,18022.745000000003,36.49219361423579
34907,Street Transit,14641.913333333332,40129.0,36.48711239585669
41695,Street Transit,18052.024,49477.038,36.485660277399795
32210,Street Transit,15933.093333333332,43672.130000000005,36.483435393083255
54283,Street Transit,23306.826,63891.098,36.4789880430604
23523,Street Transit,9887.835,27110.065000000002,36.47292988784792
43605,Street Transit,21170.856666666663,58058.47333333333,36.46471471118025
5693,Street Transit,17053.494,46769.674,36.46271727273532
18002,Street Transit,21937.324,60166.322,36.46113518456388
24389,Street Transit,17651.956666666665,48418.07666666667,36.45736857370694
33730,Street Transit,14743.068,40443.95399999999,36.45308270304135
49297,Street Transit,9010.31,24718.778,36.451276029907305
11914,Public Service Aide,24039.018749999996,65967.75,36.44056186545698
30606,Street Transit,19433.3125,53332.035,36.43834798353372
9704,Street Transit,16635.603333333333,45660.92333333334,36.43291050399988
4213,Street Transit,15459.125,42432.82,36.43200004147733
52502,Street Transit,14262.87,39152.979999999996,36.42856814474914
23138,Street Transit,24424.9625,67049.0625,36.42849219554711
23118,Street Transit,12132.703333333333,33307.41333333333,36.42643519600842
40697,Street Transit,531.27,1458.5,36.42577991086733
16606,Street Transit,8333.29,22878.35,36.42434878389395
24753,Street Transit,9038.142,24816.582000000002,36.419769652404185
47174,Street Transit,19038.167999999998,52275.126000000004,36.41917190213945
20467,Street Transit,25483.71,69977.464,36.417024200819846
18930,Street Transit,24727.808,67912.872,36.411076827968635
41998,Public Service Aide,19334.225,53104.06999999999,36.40817926008308
27133,Public Service Aide,17308.082000000002,47543.906,36.40441742418051
15006,Street Transit,8242.6,22642.23,36.40365812024699
28579,Street Transit,9862.029999999999,27090.975,36.40337787768805
8294,Street Transit,23224.298000000003,63798.308000000005,36.402686416072356
48706,Street Transit,11643.18,31984.87,36.40214889102254
41018,Street Transit,7229.205,19859.595,36.4015731438632
14827,Street Transit,22180.642,60937.335999999996,36.399100216655356
41101,Street Transit,8195.92,22517.89,36.39737115688904
41267,Street Transit,20487.75,56295.216666666674,36.393411755232016
3147,Street Transit,9142.5,25125.513333333336,36.38731626577712
25987,Street Transit,21273.8625,58466.925,36.38614909198662
30965,Street Transit,15650.525000000001,43012.61,36.38589939089955
42567,Street Transit,14137.865,38864.73,36.37710849914562
45223,Street Transit,14403.01,39594.35,36.376427444824834
51544,Street Transit,22607.816,62152.121999999996,36.37497043141986
14926,"Clerical, Secretarial & Steno",4989.343333333333,13720.09666666667,36.365219972939926
4973,Street Transit,21839.674000000003,60058.634,36.36392063129508
19125,Street Transit,12376.755000000001,34039.317500000005,36.360173790205984
41054,Street Transit,4280.305,11772.225,36.359354327665336
24519,Street Transit,11690.774000000001,32154.266000000003,36.35839176052099
36357,Public Service Aide,17958.120000000003,49392.936,36.35766863504531
11967,Street Transit,24501.371999999996,67392.392,36.35628781361551
8727,Street Transit,25807.178,70988.99,36.35377542348468
2522,Street Transit,21340.245,58709.3775,36.348954645277914
21741,Street Transit,24961.886000000002,68675.17199999999,36.347758983406706
4200,Street Transit,25180.582000000002,69278.614,36.34683280470941
23205,Street Transit,15540.237142857144,42761.56571428571,36.34159994676128
51536,Street Transit,11788.26,32438.43,36.34041474880258
13112,Street Transit,9771.675,26890.07,36.33934385444143
30089,Street Transit,23027.934,63371.08200000001,36.33823705266702
25255,Street Transit,16959.745,46673.700000000004,36.33683423426897
26390,Street Transit,16159.363333333333,44471.079999999994,36.336790861236864
15158,Street Transit,17180.262,47287.28199999999,36.331675819303804
11447,Street Transit,10867.876666666665,29913.36666666667,36.33117190642756
50365,Street Transit,16396.345,45138.015,36.32491371186793
29844,Street Transit,6525.094999999999,17963.1675,36.3248575174729
15014,Street Transit,19799.0925,54505.84249999999,36.3247160155354
2138,Street Transit,23554.077999999998,64845.58999999999,36.32333054568553
15547,Street Transit,19536.975,53790.885,36.32023343731935
46955,Street Transit,18971.495,52260.07,36.30208493788852
21445,Public Service Aide,19150.271999999997,52752.665,36.30199915018511
39328,Street Transit,25977.348,71560.91399999999,36.301028799045255
8314,Street Transit,2657.9449999999997,7322.495,36.29835185957791
36457,Street Transit,13843.19,38140.27,36.29546932939909
3616,Street Transit,22576.404000000002,62210.866,36.290129766076554
16311,Street Transit,16206.123333333335,44663.920000000006,36.28459690357079
20924,Street Transit,9060.64,24973.47333333333,36.28105661981073
44052,Street Transit,11605.26,31987.690000000002,36.28039411411077
8961,Street Transit,8170.59,22520.72,36.280323186825285
29129,Street Transit,11746.58,32380.075,36.277185892867756
3834,Street Transit,22844.293999999998,62975.255999999994,36.2750315774818
13643,Street Transit,24828.318,68446.488,36.2740568953662
12303,Street Transit,16742.57,46158.74,36.271722321709824
50882,Street Transit,10260.323333333334,28290.475000000002,36.26776621224399
21830,Street Transit,20132.345999999998,55519.35400000001,36.26185203811988
9735,Street Transit,11752.286666666667,32410.679999999997,36.26053716449846
41711,Street Transit,24500.264000000003,67570.12,36.25902099922274
1300,Street Transit,8311.8,22925.23,36.25612480223753
48938,Street Transit,20623.993333333336,56887.68,36.25388367627813
42520,Street Transit,6973.12,19235.726666666666,36.25087900673712
40567,Street Transit,21232.5,58577.87666666667,36.24661938639747
54926,Street Transit,20486.926666666666,56522.073333333334,36.24588671021858
7468,Street Transit,23541.226000000002,64951.918000000005,36.24408135260917
54091,Revenue,7524.655,20761.655,36.24304035492354
20635,Street Transit,24504.818,67616.10399999999,36.24109723920208
26835,Street Transit,10140.576666666666,27980.88333333333,36.241088409765474
45929,Street Transit,6170.516666666667,17027.823333333334,36.23784758553011
8018,Street Transit,16362.068333333335,45154.243333333325,36.23594844131667
27080,Street Transit,15411.08,42530.935,36.23498989617793
50768,Street Transit,19118.495000000003,52764.600000000006,36.233563790874946
19099,Street Transit,23242.203999999998,64154.293999999994,36.22860225069268
41908,Street Transit,19575.425,54034.567500000005,36.227596343766415
22440,Street Transit,20464.2875,56488.2325,36.22752313944325
19631,Street Transit,18396.987500000003,50782.485,36.22703280471604
33802,Street Transit,3655.285,10090.154999999999,36.2262522230828
41175,Street Transit,4693.82,12957.668,36.224265045222644
9118,Street Transit,11715.865,32345.010000000002,36.22155318548363
51498,Street Transit,13981.11,38600.64,36.21989169091498
47096,Street Transit,20465.598,56505.366,36.21885751523139
53444,Street Transit,20296.6375,56043.58,36.21581187354555
50265,Street Transit,16604.88666666667,45850.87333333333,36.21498449102606
48478,Street Transit,23579.13,65113.6525,36.21226746572081
51862,Street Transit,13271.376666666665,36651.590000000004,36.20955234593278
44151,Street Transit,18325.503333333338,50611.71,36.20803038137486
36295,Street Transit,20724.7325,57239.505000000005,36.20704354448907
11246,Street Transit,19153.78,52900.922,36.206892575520705
43396,Street Transit,22892.33,63226.925,36.20661608958525
47001,Street Transit,9939.115,27451.765,36.20574123376038
20682,Street Transit,18231.965,50357.32,36.20519320726361
28736,Street Transit,15902.79,43928.29666666667,36.201699603042506
12184,Street Transit,11683.505000000001,32276.12,36.19860441713564
39165,Street Transit,11241.22,31059.85,36.192125847355996
50157,Street Transit,7315.8525,20215.2525,36.18976562375365
32324,Street Transit,21193.647999999997,58566.594000000005,36.187264022900145
47396,Street Transit,24920.374000000003,68866.062,36.186727215504206
20078,Street Transit,23738.170000000002,65600.302,36.18606816779594
52461,Med Therapy & Auxiliary,9290.92,25677.663333333334,36.182887357741144
18424,Street Transit,22683.268,62700.920000000006,36.17693009927127
34723,Correction & Detention,16518.644999999997,45665.15,36.173416708365124
51117,Street Transit,11719.789999999999,32399.025,36.17327990579963
5612,Street Transit,23304.836000000003,64428.498,36.171627033739014
14639,Street Transit,16212.726666666667,44822.083333333336,36.17129205283854
27134,Street Transit,21562.375,59633.237499999996,36.15831691177257
14395,Street Transit,22223.4925,61461.662500000006,36.158300306308824
8949,Street Transit,15378.564999999999,42532.235,36.15743447293564
48662,Street Transit,21527.58,59539.23500000001,36.156964394990965
32408,Street Transit,18432.407499999998,50980.1775,36.15602848773918
32709,Street Transit,20329.215999999997,56227.75399999999,36.155127234852735
17054,Street Transit,23756.850000000002,65712.09999999999,36.152930738783276
43595,Correction & Detention,26112.191249999996,72228.625,36.15213670480367
50568,Street Transit,24038.6675,66493.4,36.15196019454563
24533,Street Transit,9905.67,27400.195,36.15182300709904
12302,Street Transit,21514.09,59513.715,36.14980177258301
18367,Street Transit,20189.2025,55849.100000000006,36.14955746824926
9078,Street Transit,23927.218,66190.796,36.14885972968205
1424,Street Transit,13823.0,38240.8,36.14725633354951
8616,Street Transit,24516.510000000002,67825.9925,36.1461868766609
13907,Street Transit,16513.773333333334,45686.4,36.14592818285821
911,Street Transit,24670.16,68252.63500000001,36.145359076612934
54506,Street Transit,21307.8425,58950.4875,36.14532025710559
3785,Street Transit,9436.4825,26108.56,36.143251485336606
26585,Street Transit,23074.9825,63843.72749999999,36.14291239495689
24862,Street Transit,19651.985,54376.185,36.14079398913329
28251,Street Transit,23136.876,64023.208,36.1382641119764
31234,Street Transit,3090.465,8552.035,36.13718840018779
48663,Street Transit,18388.95,50889.345,36.13516739113069
14174,Street Transit,18726.705,51825.96000000001,36.13383138488896
20714,Street Transit,21631.201999999997,59866.764,36.132238582329244
51945,Street Transit,18377.853333333336,50867.463333333326,36.12889680168182
28220,Revenue,6614.1849999999995,18310.195,36.122963190725166
3031,Street Transit,19163.745000000003,53055.35,36.12028758645453
52217,Street Transit,20704.2,57320.7475,36.119905798506906
29089,Street Transit,24886.329999999998,68899.77249999999,36.11961128028398
36197,Street Transit,22907.497499999998,63422.96250000001,36.118617921703034
52096,Street Transit,8329.02,23060.79,36.117669863001225
35345,Street Transit,18995.747499999998,52594.2,36.1175709488879
12470,Street Transit,14616.543333333335,40474.829999999994,36.112673810695036
6500,Street Transit,18600.2175,51509.189999999995,36.11048339141035
35192,Street Transit,21372.694,59201.014,36.1019052815548
47099,Street Transit,25508.340000000004,70657.53,36.10137518251771
33928,Street Transit,11937.660000000002,33068.736666666664,36.099534494866816
49800,Street Transit,9752.210000000001,27014.945,36.09931465712775
45349,Street Transit,20774.315,57553.927500000005,36.09539070986945
32008,Street Transit,19224.8475,53264.645000000004,36.09307355751643
49958,Street Transit,17621.43,48824.7125,36.09121098255314
45768,Street Transit,13855.15,38390.64,36.08991670886445
18483,Street Transit,20892.3,57891.56399999999,36.08867779077449
7997,Street Transit,25468.445000000003,70582.88999999998,36.083029470740016
48136,Street Transit,22751.26,63056.052500000005,36.08100903557195
13262,Street Transit,13982.82,38760.35,36.075061241707054
14250,Street Transit,2879.03,7981.08,36.073188089832456
27139,Street Transit,15203.4175,42146.925,36.07242402618933
53631,Street Transit,22326.780000000002,61901.985,36.06795484829768
29392,Street Transit,17761.295,49244.31999999999,36.06770283354507
14229,Street Transit,14228.550000000001,39450.43666666667,36.066901160620866
7094,Street Transit,20311.906666666666,56319.43333333333,36.06553806471774
2843,Street Transit,22070.1275,61210.57,36.05607250512452
22099,Street Transit,22162.393999999997,61477.92,36.049355606045225
45033,Street Transit,16197.994999999999,44935.579999999994,36.04714793933894
27869,Street Transit,21081.354,58485.081999999995,36.04569452428912
24362,"Clerical, Secretarial & Steno",20473.19857142857,56801.01000000001,36.04372276378284
940,Street Transit,12042.78,33411.77,36.043525979018774
46321,Park & Zoo,28055.96125,77839.28125,36.04344849985367
14606,Street Transit,18965.7025,52621.42999999999,36.04178468734126
41058,Street Transit,6247.97,17335.443333333333,36.04159339834209
36035,Street Transit,19999.9575,55491.94000000001,36.041193549910126
15486,Street Transit,1364.8,3786.96,36.039461731837676
53100,Street Transit,24508.814,68015.49399999999,36.03416303938041
35529,Street Transit,25401.714999999997,70496.84,36.03241648845537
32865,Street Transit,20876.683333333334,57960.18,36.0190105229717
23773,Street Transit,22746.809999999998,63153.9375,36.018039255272086
1904,Street Transit,23775.197999999997,66010.5,36.01729724816506
34166,Street Transit,24032.899999999998,66733.4,36.0133006860133
5771,Street Transit,17104.4075,47498.774999999994,36.01020763167051
14093,Street Transit,15987.938,44398.99800000001,36.00968202030144
6845,Med Therapy & Auxiliary,16613.643333333333,46137.630000000005,36.00887894183843
32425,Street Transit,14232.35,39527.473333333335,36.0062225075184
11062,Street Transit,19804.742000000002,55005.926,36.00474247083851
40171,Street Transit,25206.71,70009.548,36.00467467665982
43531,Street Transit,20680.766666666666,57442.02666666667,36.00284994587006
29000,Street Transit,18910.993333333336,52527.22,36.00227336099899
37921,Street Transit,24622.55,68399.345,35.99822483680216
20269,Street Transit,20981.42,58291.2275,35.99412964841064
29081,Street Transit,25277.28,70226.2825,35.99404539176625
37897,Street Transit,20608.489999999998,57276.56249999999,35.98066835802166
28179,Street Transit,14705.320000000002,40871.667499999996,35.979251397071096
19481,Street Transit,15500.4375,43082.39749999999,35.97858614994674
11950,Correction & Detention,11466.315,31873.925,35.97396618082021
49798,Street Transit,19953.3425,55468.9675,35.972082047498
8563,Street Transit,19295.23,53644.905,35.96842980708047
19578,Street Transit,23223.984000000004,64568.36,35.96805618107693
49468,Street Transit,22955.845999999998,63828.38999999999,35.964946006001405
49815,Street Transit,11710.475,32561.23,35.964473700778505
40155,Street Transit,26088.82,72540.856,35.96431230422756
46880,Street Transit,23265.7575,64702.0275,35.9583128983091
12340,Street Transit,21476.353333333333,59729.96333333334,35.955745047893046
26610,Street Transit,16438.74,45724.81333333333,35.951464427337925
15754,Street Transit,24265.870000000003,67496.414,35.95134698563393
47585,Street Transit,20389.66,56715.167499999996,35.95098260090654
18136,Revenue,7513.755,20900.254999999997,35.95054223022638
52161,Street Transit,18656.843333333334,51896.91,35.94981538078728
40186,Street Transit,20931.998,58225.96399999999,35.94959458292524
29645,Street Transit,11583.22,32225.6325,35.94411994861544
48865,Street Transit,21877.370000000003,60868.104999999996,35.94225580047219
5006,Street Transit,21289.467500000002,59243.96000000001,35.935253990448984
48032,Public Service Aide,15857.893000000002,44129.176999999996,35.935165978735576
42702,Street Transit,13949.93,38820.17,35.934747323363084
26296,Street Transit,14455.773333333333,40232.52333333334,35.930565959198674
19854,Street Transit,24060.242000000002,66964.122,35.930049228451026
380,Street Transit,23448.405,65262.94,35.9291276182164
28494,Street Transit,11655.710000000001,32445.1,35.9244076917624
36972,Street Transit,9795.1,27266.94,35.92298952504389
26658,Street Transit,21322.886000000002,59360.49199999999,35.92100618033962
13839,Street Transit,25657.488,71428.298,35.920620704136056
12607,Correction & Detention,15153.644,42187.248,35.919963302654864
3588,Street Transit,13144.310000000001,36595.39,35.91793939072654
5647,Street Transit,16324.656666666668,45451.37333333333,35.91675117700881
41585,Street Transit,21367.18,59491.10399999999,35.91659687471929
30866,Street Transit,16782.555,46727.41,35.915868223811245
43348,Street Transit,20423.899999999998,56867.05,35.91517407707978
32540,Street Transit,21617.404000000002,60198.988,35.90991263839851
21232,Street Transit,19860.806,55314.543999999994,35.905215091351025
40611,Public Service Aide,25530.165,71107.49875000001,35.903618392989806
3338,Street Transit,15210.3825,42369.307499999995,35.89953057410721
15366,Street Transit,23597.522,65736.994,35.89686805575564
36978,Street Transit,20357.676666666666,56713.08666666667,35.8959066825611
8912,Public Service Aide,19309.288,53796.204000000005,35.89340244155517
13863,Street Transit,21119.74,58840.191999999995,35.8933906945783
26893,Street Transit,13801.54,38453.52,35.89148665713828
32039,Correction & Detention,24620.350000000002,68596.835,35.89137895356251
26547,Street Transit,16746.316000000003,46660.24800000001,35.88989925642916
47802,Street Transit,24754.8625,68982.79,35.885562906342294
28459,Street Transit,17083.638,47605.898,35.885549307356825
30065,Street Transit,11671.085,32527.339999999997,35.88084669696323
3536,Street Transit,18264.4725,50903.2525,35.88075732488803
3832,Street Transit,17190.515,47914.735,35.87730371460888
40080,Street Transit,22187.795,61844.525,35.876732823156125
7978,Street Transit,19747.056666666667,55041.47333333333,35.876686198201334
14592,Street Transit,14468.224999999999,40333.7375,35.87127277753518
11005,Street Transit,14331.5875,39956.6475,35.86784276633819
45847,Street Transit,11729.544999999998,32703.774999999998,35.86602769863723
21321,Street Transit,26037.960000000003,72603.824,35.86306969175619
8619,Street Transit,20692.280000000002,57698.799999999996,35.86258293066754
15072,Street Transit,20357.1075,56764.85,35.8621708680636
6835,Public Service Aide,16493.04,45992.721999999994,35.86010847542357
35181,Street Transit,13999.3,39039.04,35.85974450191398
8545,Street Transit,19504.815,54393.88249999999,35.858471768401536
4422,Street Transit,22776.296666666665,63521.40333333333,35.85609805744741
10370,Street Transit,19000.159999999996,52993.36,35.85385036917832
47731,Street Transit,25106.66,70025.722,35.85348252460718
15325,Street Transit,10318.99,28782.135000000002,35.85206587350104
47539,Street Transit,19267.0225,53741.255000000005,35.85145620436292
7803,Street Transit,19687.6225,54915.545,35.85072769468099
35375,Street Transit,17352.185999999998,48404.622,35.848200611916766
2231,Street Transit,19133.8425,53384.4925,35.841574217456504
2188,Street Transit,17910.2,49971.21000000001,35.84103726925964
18746,Street Transit,12254.602,34192.227999999996,35.84031435447846
19332,Street Transit,15061.561666666666,42027.49166666666,35.83740325528984
29173,Street Transit,21827.146,60906.41200000001,35.83718903027812
1173,Street Transit,21643.570000000003,60399.2625,35.834162710182106
46022,Street Transit,19955.9625,55692.595,35.832344497504565
40628,Street Transit,9508.02,26536.03,35.83060465337129
20359,Street Transit,11680.039999999999,32599.965,35.82838202433653
16310,Street Transit,26229.712,73209.75,35.828167696242645
554,Street Transit,16020.896666666667,44716.22333333333,35.82792881957012
6013,Street Transit,24413.365,68141.98999999999,35.82719700437279
41535,Street Transit,22461.763333333336,62695.71,35.826635240805686
48894,Street Transit,21832.195,60939.8425,35.82581461381362
15316,Street Transit,12157.770000000002,33940.13,35.821224020061216
34595,Street Transit,18296.199999999997,51077.345,35.82057759658415
29451,Street Transit,24564.287500000002,68587.8325,35.81435161987368
40849,Street Transit,14495.35,40474.676666666666,35.81338059690491
37988,Street Transit,19905.548,55583.97799999999,35.811665008934774
11309,Street Transit,14048.56,39232.64,35.80834733528001
25579,Street Transit,20009.2625,55883.962499999994,35.80501740548552
6777,Street Transit,18215.786666666667,50879.42333333333,35.801873278569005
30682,Street Transit,20877.426666666666,58324.43666666667,35.79533358544798
26117,Street Transit,19741.0925,55151.615,35.7942237956223
52180,Street Transit,18335.475000000002,51231.21,35.78965829618313
31891,Street Transit,13896.91,38830.21,35.788912807836994
14999,Street Transit,23008.625999999997,64293.746,35.78672488611878
46272,Semi-Skilled & General Labor,9385.69,26226.789999999997,35.78665174045319
41017,Correction & Detention,16948.726000000002,47363.228,35.78456687960542
24869,Street Transit,14788.662499999999,41332.1625,35.780035704640426
8112,Street Transit,10239.707999999999,28621.392,35.77641506744326
54914,Street Transit,20350.4875,56884.72,35.774962942596886
8729,Street Transit,22985.753333333338,64251.01333333333,35.7749273370734
6955,Med Therapy & Auxiliary,10909.298571428573,30497.22857142857,35.77144246362434
13134,Street Transit,19992.606,55901.08,35.76425714852021
40531,Street Transit,23259.644,65043.52,35.76012491328883
22841,Street Transit,17352.586666666666,48525.526666666665,35.75970805194078
41375,Street Transit,2211.995,6185.844999999999,35.75897876522933
47411,Street Transit,315.99,883.6800000000001,35.758419337316674
32508,Street Transit,5692.263333333333,15920.73666666667,35.753768512805415
53503,Street Transit,18554.7825,51899.4025,35.75143760084714
39027,Correction & Detention,17131.657499999998,47920.252499999995,35.75034897823212
1465,Street Transit,22368.1425,62582.03,35.74211718603568
28530,Nursing,672.4166666666666,1881.323333333333,35.741685373947774
37609,Street Transit,18883.0075,52833.355,35.740693544825994
1850,Med Therapy & Auxiliary,27257.0625,76264.065,35.74037457877442
38756,Street Transit,12405.260000000002,34712.292499999996,35.73736882978848
1469,Street Transit,21281.934,59551.64200000001,35.736939041915925
23829,Street Transit,24296.177499999998,67986.6675,35.736679548236424
24637,Street Transit,22783.5075,63758.8325,35.73388439946732
51403,"Clerical, Secretarial & Steno",21802.706,61014.43400000001,35.73368557348249
16804,Street Transit,22272.806,62330.674,35.73329882490923
11428,Street Transit,24930.249999999996,69778.03600000001,35.72793307051519
40563,Street Transit,16329.88,45714.576,35.721385669201
52047,Street Transit,3159.466666666667,8845.506666666666,35.718323276752194
33072,Street Transit,21964.385000000002,61495.23500000001,35.71721451263663
52311,Med Therapy & Auxiliary,19067.384285714284,53387.92857142857,35.714785712661104
25746,Correction & Detention,26397.322500000002,73915.47625,35.7128491071584
28451,Street Transit,5472.655,15325.215,35.71013522485655
18409,Street Transit,11560.595000000001,32375.515,35.7078335278991
22041,Street Transit,20355.947500000002,57009.025,35.70653506177312
9179,Street Transit,18997.686666666665,53207.77,35.70472257466657
8209,Street Transit,13831.050000000001,38738.950000000004,35.703213432475586
26663,Street Transit,24041.89,67346.06,35.69902975764283
25070,Street Transit,16199.919999999998,45390.6125,35.69002290947274
25802,Street Transit,18869.52,52870.58666666667,35.69001441002862
31944,Street Transit,19939.9625,55873.85249999999,35.6874666911504
16138,Street Transit,20847.2775,58418.005000000005,35.686390694101924
28313,Street Transit,16258.573333333334,45560.73,35.685497869181056
31149,Street Transit,25178.559999999998,70564.035,35.68185974625742
50936,Street Transit,14171.23,39718.54,35.679131206736194
4359,Street Transit,20851.552499999998,58451.1125,35.6734912444994
6876,"Clerical, Secretarial & Steno",12164.872222222222,34101.47555555556,35.67256848579507
33649,Street Transit,21432.4825,60087.0625,35.66904689341403
9335,Street Transit,14096.69,39531.23,35.65962910842895
29721,Street Transit,20778.8,58274.775,35.65659412670405
24046,Street Transit,16288.696666666665,45682.53666666666,35.65628762150613
23755,Street Transit,18457.120000000003,51771.055,35.651427230911175
2306,Street Transit,20932.7,58720.078,35.648283709704884
45099,Street Transit,9052.442,25397.445999999996,35.643119390823784
301,Street Transit,23644.268000000004,66345.15400000001,35.63827434932173
4076,Street Transit,23596.425,66219.5175,35.63364079178016
25016,Street Transit,22908.210000000003,64302.56666666666,35.62565413407553
72,Street Transit,24144.3875,67780.11499999999,35.621638440713774
13913,Street Transit,18516.70666666667,51982.76,35.62086096749512
24338,Street Transit,26220.884,73611.452,35.62065858991614
24498,Med Therapy & Auxiliary,20320.98285714286,57053.38285714285,35.61748986563161
21903,Street Transit,24283.997499999998,68184.075,35.615350798555234
8146,Street Transit,3308.163333333334,9288.923333333334,35.61406650286345
39250,Street Transit,22011.655,61806.96000000001,35.61355387807457
52509,Street Transit,25068.19,70401.184,35.607625576297124
10367,Street Transit,21699.258,60942.961999999985,35.60584731670903
4821,Street Transit,20076.133333333335,56386.113333333335,35.60474759920203
20229,Street Transit,15202.5425,42698.369999999995,35.60450316955893
13636,Street Transit,16620.8725,46685.802500000005,35.60155681162383
6930,Street Transit,20306.267499999998,57046.2425,35.59615254238699
589,Street Transit,11162.405,31365.5,35.58816215268369
53137,Street Transit,19450.7925,54658.355,35.58612859827194
53450,Correction & Detention,12099.63,34002.07,35.58498056147758
29716,Street Transit,19898.316666666666,55919.613333333335,35.583788013794084
135,Street Transit,17953.844999999998,50455.145000000004,35.583774459472856
28190,Street Transit,13951.7,39212.95,35.57931754688184
39217,Street Transit,19637.9625,55197.28999999999,35.577765683786296
14170,Street Transit,14025.89,39437.13,35.565189454709305
27158,Street Transit,23715.322,66684.318,35.56356683440926
14061,Street Transit,21058.216666666667,59230.939999999995,35.55273083065484
24631,Street Transit,22849.984000000004,64271.134,35.552483016714795
4984,Street Transit,18794.52,52866.09333333333,35.55118000018664
17545,Street Transit,18374.145,51685.51,35.549895899256875
46705,"Clerical, Secretarial & Steno",19631.494,55225.398,35.547944806119816
23748,Semi-Skilled & General Labor,20873.705714285716,58723.85571428571,35.545529939049594
18638,Street Transit,20784.87,58476.100000000006,35.544213789907324
35268,Street Transit,24915.357500000002,70106.1375,35.53948111889633
16298,Med Therapy & Auxiliary,17436.463333333333,49062.25666666666,35.539464586389116
17916,Street Transit,20580.879999999997,57910.064999999995,35.539383352444865
12943,Street Transit,22280.12,62696.90333333334,35.536236744494175
23272,Correction & Detention,26276.657499999998,73944.7975,35.53550538832701
38269,Street Transit,23155.38333333333,65166.18,35.53282290496901
10402,"Clerical, Secretarial & Steno",28061.85625,78989.20625,35.52619095979332
14532,Semi-Skilled & General Labor,18169.45,51146.715,35.52417784798105
39904,Street Transit,18320.5825,51573.3275,35.523367190143006
19068,Street Transit,23046.573333333334,64884.386666666665,35.519443917581405
42647,Street Transit,3334.1999999999994,9389.12,35.51131522442997
53013,Street Transit,20907.422,58876.11,35.51087529390104
2025,Street Transit,22469.257999999998,63280.398,35.507453666773706
46407,Street Transit,23169.876666666667,65257.69,35.50520508259895
30801,Street Transit,18126.103333333336,51052.6,35.50476044968001
13051,Med Therapy & Auxiliary,21567.590000000004,60747.045,35.50393274273671
25577,Correction & Detention,10697.57,30133.89,35.500129588314024
14558,Street Transit,16732.486666666668,47139.45333333333,35.495716397785976
